,AADT_mean_x,AADT_Single_Unit_mean_x,AADT_Combination_mean_x,Future_AADT_mean_x,IRI_mean_x,Thickness_Rigid_mean_x,Thickness_Flexible_mean_x,Base_Thickness_mean_x,F_System_mode,Surface_Type_mode,Base_Type_mode_x,Rutting_mean_x,Cracking_Percent_mean_x,Faulting_mean_x,Last_Overlay_Thickness_mean_x,RHU_AV_x,FRZ_IDX_x,TEMP_AVG_x,PRECIPITATION_x,Age_x,Urban_Type_rural,Urban_Type_small urban,Urban_Type_urban,IRI_mean_y
10,11420.0,298.0,546.0,15500.0,153.0,4.0,4.0,4.0,4.0,7.0,3.0,0.2,34.0,0.0,2.0,74.8,250.6,12.3,1256.9,84.0,0.0,1.0,0.0,173.0
11,1309.0,96.0,122.0,1456.0,86.8,0.0,6.0,16.0,5.0,2.0,2.0,0.1,0.5,0.0,1.0,84.0,1194.9,3.9,1448.3,2.0,1.0,0.0,0.0,131.7
12,2030.0,142.0,61.0,3016.0,186.0,0.0,3.0,2.0,5.0,6.0,2.0,0.2,0.5,0.0,2.0,84.0,25.0,9.4,1628.8,29.0,0.0,0.0,1.0,193.0
13,5430.973934566377,99.03806873741117,9.818917232451085,7139.959019528246,142.01930246574014,0.0,5.966975969790529,2.062524176188978,5.0,2.0,2.0,0.07163068374463268,0.0,0.0,2.8804816118851924,77.20094709176306,299.4565325461718,10.452303488988969,1358.6896134972005,82.89665571208783,0.0,1.0,0.0,151.0
14,520.0,35.0,57.0,590.0,62.7,0.0,7.5,8.0,3.0,6.0,3.0,0.0,3.0,0.0,3.0,39.9,73.9,11.5,311.6,27.0,1.0,0.0,0.0,75.8
15,2300.0,149.0,25.0,2800.0,205.0,0.0,4.0,11.0,5.0,2.0,2.0,0.1,3.0,0.0,4.0,78.9,489.4,8.6,1569.7,15.0,0.0,0.0,1.0,240.0
16,39108.0,1756.0,9559.0,50661.0,103.0,10.0,4.5,16.0,1.0,7.0,5.0,0.1,0.0,0.0,4.5,77.2,299.4,10.4,1358.6,60.0,1.0,0.0,0.0,114.0
17,30000.0,1852.0,2418.0,38600.0,43.0,0.0,12.0,19.0,1.0,6.0,5.0,0.1,0.5,0.0,1.0,77.9,386.5,9.3,1426.3,59.0,0.0,0.0,1.0,71.5
18,5430.950340907886,99.15369448717338,9.840494529290664,7139.859595343898,142.01587771051987,0.0,6.0610916194887485,2.099434059392616,5.0,2.0,2.0,0.14257250255515352,0.0,0.07453208279003035,3.058126827724057,77.21340740418854,299.3850349735942,10.401773812716119,1358.5734992502896,83.01847493602322,1.0,0.0,0.0,151.0
19,23662.0,598.0,348.0,26882.0,119.0,0.0,3.0,8.0,3.0,2.0,2.0,0.1,8.0,0.0,0.0,77.4,0.0,23.1,1332.6,17.0,0.0,0.0,1.0,134.0
20,2474.0,188.0,133.0,3464.0,101.3,0.0,7.1,9.9,3.0,6.0,2.0,0.3,3.1,0.0,1.8,88.3,5.3,9.7,2024.6,70.0,1.0,0.0,0.0,102.1
21,12300.089699271335,289.02380179627045,288.67214705462123,13007.183486152977,142.27193322504104,0.07500081336182213,1.9334933926659152,8.019451738350346,3.0,2.0,2.0,0.12380714818039731,0.0,0.0,0.10163242751217282,75.337005074802,0.0,24.838730793937938,1090.0687919874981,10.917614724291319,1.0,0.0,0.0,148.3
22,6400.0,282.0,88.0,7700.0,118.0,0.0,5.0,4.0,4.0,6.0,2.0,0.1,5.0,0.0,2.0,77.6,254.6,10.4,1398.8,47.0,0.0,0.0,1.0,143.0
23,8354.0,468.0,150.0,9280.0,84.7,0.0,11.0,22.0,4.0,6.0,2.0,0.1,0.7,0.0,1.0,81.2,622.0,7.4,1444.6,15.0,1.0,0.0,0.0,110.0
24,8301.0,500.0,150.0,12700.0,189.0,8.0,8.0,4.0,4.0,7.0,3.0,0.1,15.0,0.0,2.0,74.9,392.3,10.7,1074.9,26.0,0.0,0.0,1.0,236.2
25,699.9560295615344,40.013592234109105,6.121156676069199,999.8191480353144,367.0104456433518,0.0,4.035356584285152,10.896431252515816,5.0,6.0,2.0,0.33225104805680267,7.218173466290619,0.0,1.9292133615364477,77.76819077547715,330.69760192409115,9.920918634346036,1302.9881615050647,43.097585888939015,0.0,0.0,1.0,371.0
26,5999.946244201491,243.94131230760607,60.884845629930986,7800.005389248906,129.82871955356345,0.0,9.792642723405555,7.884968574375003,4.0,6.0,3.0,0.0,1.582045190594952,0.018088942436145235,2.4752023811996775,77.92562407632253,386.4967171480927,9.591302424433959,1426.381542337356,74.0530410128133,0.0,1.0,0.0,142.5
27,13199.884898546115,517.0242269171055,268.0215001777168,18099.934440466557,251.0127018689476,7.032150602229115,5.137622125565949,10.038081465592438,3.0,7.0,2.0,0.1345547489620456,21.80576471926429,0.042786367684795885,2.430204610628482,77.99377965419102,330.8669319258351,9.92474753412136,1303.123210369772,54.85321119120857,0.0,0.0,1.0,269.0
28,4800.153140203106,250.99518758858764,46.157764347334734,5500.031079310019,196.76474144716676,7.877533155203907,5.192111571818068,10.922212601314929,4.0,7.0,2.0,0.4175396594331733,22.24089467490523,0.08233919667082339,2.6054684786139006,77.40248606843836,254.38906576336169,10.456352059942137,1398.907932697495,37.94932494442949,0.0,1.0,0.0,204.0
29,44908.0,3693.0,11346.0,58174.0,58.2,10.0,5.5,16.0,1.0,7.0,5.0,0.1,0.0,0.0,3.5,77.2,299.4,10.4,1358.6,68.0,1.0,0.0,0.0,63.2
30,50159.0110753607,1540.022548345576,522.131595025605,70222.95957242494,86.02907809394499,0.0,10.18293372204169,23.97987762961427,2.0,6.0,2.0,0.0,0.0,0.07407794710661818,1.7007286650610527,84.57434609077643,61.46672540721564,8.23895206164691,2488.1735423542173,16.0503021839517,0.0,0.0,1.0,213.0
31,1400.0964389263647,47.10161373210265,12.021633128010475,1700.0831470945923,188.45284760835503,0.0,2.960957912082983,7.004530679143658,4.0,2.0,2.0,0.17572615010219375,0.0,0.0,1.5568161430266254,77.80174405034224,330.64923432898223,10.06767608185644,1302.9688723400398,65.10720810063663,0.0,1.0,0.0,201.5
32,2900.0,525.0,292.0,3300.0,68.7,0.0,7.5,12.0,3.0,6.0,2.0,0.2,0.5,0.0,4.0,70.3,169.2,7.3,532.3,53.0,1.0,0.0,0.0,71.8
33,13300.0,1635.0,411.0,16093.0,81.4,0.0,10.0,12.0,2.0,2.0,2.0,0.7,36.0,0.0,2.0,73.3,10.8,17.4,1213.1,58.0,0.0,0.0,1.0,92.0
34,9574.0,557.0,250.0,13500.0,204.0,4.0,4.0,4.0,5.0,7.0,3.0,0.2,0.0,0.0,2.0,73.7,245.5,12.5,1221.6,43.0,0.0,0.0,1.0,255.8
35,46234.0,2081.0,7661.0,56036.0,132.0,13.0,0.0,14.0,1.0,3.0,2.0,0.0,0.0,0.0,13.0,77.7,393.9,9.3,1382.1,20.0,0.0,0.0,1.0,161.0
36,39000.0,1553.0,1838.0,45000.0,36.0,0.0,16.5,3.0,1.0,6.0,2.0,0.1,0.0,0.0,2.0,55.2,175.0,8.7,426.6,47.0,1.0,0.0,0.0,39.0
37,2500.0,77.0,229.0,3500.0,39.4,0.0,11.0,9.0,3.0,6.0,2.0,0.0,0.0,0.0,4.0,40.3,105.2,10.7,243.9,41.0,1.0,0.0,0.0,39.9
38,4253.0,229.0,47.0,5507.0,169.0,0.0,1.0,13.0,4.0,6.0,2.0,0.4,11.0,0.0,1.0,83.6,978.5,5.1,1469.2,94.0,1.0,0.0,0.0,221.5
39,30297.0,576.0,121.0,42420.0,154.9,0.0,3.0,8.0,3.0,2.0,3.0,0.1,0.4,0.0,1.5,39.5,3.1,17.3,240.0,27.0,0.0,0.0,1.0,157.2
40,692.0,31.0,4.0,760.0,185.5,0.0,7.5,8.0,5.0,2.0,2.0,0.2,3.0,0.0,2.0,76.3,330.1,10.3,1280.2,57.0,0.0,0.0,1.0,193.0
41,11466.124950869334,452.0106108209087,437.9943770218495,16052.019251176142,149.0068493477905,0.0,7.217407129457784,7.86289258643891,3.0,6.0,2.0,0.06175197091485914,3.872885108983007,0.10054378777654512,6.983149198592871,59.10543550335323,62.36101772898203,12.130903731827242,437.91958820799533,21.007940373333625,0.0,0.0,1.0,206.0
42,1190.0,50.0,325.0,1428.0,40.2,0.0,7.0,14.0,3.0,2.0,2.0,0.1,0.0,0.0,2.0,67.5,946.1,6.7,637.3,18.0,1.0,0.0,0.0,52.6
43,10150.060604301802,574.9982982062356,179.99814486885907,14400.128434977001,138.03661335347016,5.6639264042597555,5.572735892760616,4.117790658357408,3.0,7.0,3.0,0.3668941615703219,49.96512012775412,0.04707097066447074,2.009905254033967,74.01777778151711,334.3135842673074,11.404799277332682,1069.5934050050805,82.79337620459006,0.0,1.0,0.0,155.0
44,12844.960638433284,274.8930501154503,158.99770137330233,14999.963552515332,125.33411240519915,5.602819381326577,5.566195181761124,3.826837043859141,3.0,7.0,3.0,0.005378809239624416,21.81437244708059,0.0,1.9410545181821466,74.66994379031624,339.8619807529797,11.215005477032348,1100.3006887815477,50.93612502417727,1.0,0.0,0.0,136.5
45,21455.0,1140.0,575.0,26079.0,134.0,0.0,5.0,10.0,3.0,2.0,2.0,0.1,0.0,0.0,1.5,77.3,280.3,10.6,1358.9,53.0,0.0,0.0,1.0,138.0
46,510.10806299851794,12.009943937175146,6.979637804882152,561.8617585314652,143.30955806530352,0.04237061917347371,5.481525670844198,7.955601363310988,5.0,2.0,2.0,0.12095945256546717,2.7616732851974706,0.06611456505191436,1.543351754020142,78.01277782257417,451.46992254353154,8.916360309781586,1381.8411419341758,70.01421051631517,1.0,0.0,0.0,159.3
47,11466.0,452.0,438.0,16052.0,149.0,0.0,7.2,7.8,3.0,6.0,2.0,0.1,4.0,0.0,7.2,59.1,62.4,12.3,438.0,21.0,0.0,0.0,1.0,206.0
48,4406.932944419667,330.91921351425856,149.98432837347875,4551.9748332124655,151.27620024882665,0.02487432510095235,6.936979864614254,20.991044556402773,5.0,2.0,2.0,0.5087268227961819,8.136472236392352,0.10415123782132346,0.8876598208970532,83.93024963652029,1144.2251191866417,4.445339434239889,1502.8230449147097,12.16346427341627,0.0,1.0,0.0,205.8
49,3706.0,120.0,28.0,4492.0,82.5,9.0,4.0,7.0,3.0,7.0,2.0,0.1,0.0,0.0,13.0,77.7,393.9,9.3,1382.1,117.0,0.0,0.0,1.0,85.5
50,2100.0,90.0,160.0,2200.0,151.3,5.2,5.2,4.0,4.0,7.0,3.0,0.2,43.0,0.0,2.0,75.6,458.4,10.0,1082.1,88.0,1.0,0.0,0.0,161.7
51,7000.0,872.0,132.0,8800.0,142.0,0.0,8.0,6.0,3.0,2.0,2.0,0.3,4.0,0.0,0.0,84.3,5.4,10.7,1294.0,17.0,0.0,1.0,0.0,145.0
52,21647.0,455.0,5196.0,21703.0,58.0,12.0,0.0,18.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,78.6,272.6,9.4,1097.5,8.0,0.0,1.0,0.0,61.0
53,14000.0,711.0,260.0,16700.0,149.0,8.0,3.0,8.0,4.0,7.0,2.0,0.3,27.0,0.0,3.5,77.8,330.7,9.9,1303.1,59.0,0.0,0.0,1.0,167.0
54,6155.0,669.0,170.0,7700.0,144.5,8.0,8.0,4.0,4.0,7.0,3.0,0.1,12.0,0.0,2.0,73.9,506.2,10.1,1061.3,7.0,0.0,0.0,1.0,165.0
55,15192.937915135182,708.9112995521925,259.01061953359067,15400.126058829666,155.05934081687977,4.031477954904036,3.9389926906323125,4.093697512446193,5.0,7.0,3.0,0.33268549827344585,0.0,0.0,1.8773906671332958,75.7816029136694,525.0297898953437,9.457641748698885,1081.5522304233132,89.90037630661116,1.0,0.0,0.0,177.5
56,1800.0,54.0,161.0,3000.0,40.4,0.0,4.0,7.0,3.0,6.0,5.0,0.0,0.0,0.0,4.0,34.7,11.1,15.0,178.0,36.0,1.0,0.0,0.0,44.8
57,980.0,137.0,102.0,990.0,128.4,0.0,5.0,8.0,3.0,6.0,2.0,0.2,0.2,0.0,2.0,52.9,278.4,8.1,560.1,43.0,1.0,0.0,0.0,130.3
58,241.1630658648509,7.099703826319164,45.15082187008324,401.9255309893054,142.3853837924972,0.0,7.070258397042425,11.910834212061435,4.0,2.0,2.0,0.4436604244576305,12.786512913007359,0.0,1.932647686673055,63.877424742053925,505.70422825217736,9.603100604653722,700.8612346689072,60.926925311583716,1.0,0.0,0.0,151.4
59,10400.003991047855,683.9976207428895,315.8500302404726,10500.22373490418,157.9527755892331,0.1637573857435154,7.548334460425007,10.011220912535363,3.0,6.0,2.0,0.0785922505392323,18.12330629682103,0.0,4.108883972979286,86.83715643957484,3.305208318197548,10.208957315758083,1712.0028890349622,59.90824146606839,0.0,0.0,1.0,160.0
60,5201.0,208.0,125.0,5500.0,142.0,0.0,6.5,18.0,5.0,6.0,2.0,0.1,0.0,0.0,6.5,76.1,838.2,7.6,1085.5,37.0,0.0,0.0,1.0,172.0
61,2000.0,100.0,17.0,2600.0,104.0,0.0,7.0,15.0,6.0,6.0,5.0,0.1,0.0,0.0,2.5,77.6,254.6,10.4,1398.8,35.0,0.0,0.0,1.0,110.0
62,2551.0,156.0,24.0,3092.0,178.0,0.0,7.5,9.0,4.0,2.0,2.0,0.3,7.0,0.0,8.5,77.7,393.9,9.3,1382.1,52.0,0.0,0.0,1.0,195.0
63,13999.0,872.0,374.0,20802.0,116.0,0.0,3.0,3.0,3.0,6.0,2.0,0.3,33.7,0.0,3.0,85.0,42.2,8.2,2543.6,29.0,0.0,1.0,0.0,138.7
64,1305.0406097295518,14.838418789859793,11.006918803200682,1686.0999239351895,147.0459542715385,0.16758296144391327,6.385514754863659,8.185437533714342,5.0,2.0,2.0,0.0,1.1194948361272847,0.11049251439119234,3.7995627563824055,76.12124921278516,295.8414948052081,10.525757109410488,1308.7999038331068,74.94066250306244,0.0,1.0,0.0,195.0
65,2922.0,166.0,110.0,2930.0,88.4,6.5,8.5,2.0,4.0,7.0,2.0,0.1,14.2,0.0,2.5,77.2,107.8,13.1,1338.5,65.0,1.0,0.0,0.0,91.7
66,19334.033537230232,763.9334207058803,176.20685492546937,24999.945701005963,193.04011221323466,5.639215245826406,5.701894056290716,3.88186199264536,3.0,7.0,3.0,0.37988724276053526,36.749652372933156,0.0,2.051189108122686,75.98721215699392,658.5279854868764,8.602460834748161,1061.5420180878655,80.0715747527359,1.0,0.0,0.0,205.1
67,5461.0,294.0,59.0,7071.0,114.0,0.0,3.0,44.0,4.0,6.0,2.0,0.2,13.0,0.0,1.0,81.9,776.7,6.5,1396.5,58.0,1.0,0.0,0.0,154.0
68,4715.0,269.0,155.0,6159.0,176.0,0.0,6.5,13.0,4.0,2.0,5.0,0.6,0.0,0.0,2.0,76.8,234.8,11.3,1352.4,110.0,1.0,0.0,0.0,205.0
69,9750.0,594.0,415.0,9756.0,84.5,8.0,7.5,14.0,3.0,7.0,2.0,0.2,5.5,0.0,2.0,75.1,291.4,10.5,1137.7,65.0,0.0,0.0,1.0,106.2
70,2652.0,17.0,22.0,2950.0,65.0,0.0,8.0,9.0,5.0,6.0,2.0,0.2,0.0,0.0,1.5,73.5,1463.6,4.4,869.8,52.0,0.0,1.0,0.0,83.0
71,1149.0,27.0,124.0,1464.0,74.5,0.0,10.0,6.0,4.0,6.0,2.0,0.1,27.0,0.0,1.8,74.8,388.0,10.1,1082.3,87.0,1.0,0.0,0.0,90.5
72,19598.002086923614,1177.1103223207074,293.01750311318045,19800.194856790655,203.8427727930086,4.561979925198322,4.526357956017176,4.192124626941338,3.0,7.0,3.0,0.10904144946123623,27.199785739160582,0.06948889594864747,1.9739199369510674,74.37580893512374,334.18330099378494,11.377185603633182,1069.5354555067286,37.04177671713439,1.0,0.0,0.0,217.7
73,3800.0850394998643,220.8540392546494,37.14516187658718,4599.986944138065,131.12025806587351,0.0,3.3644916760798385,6.091980068601912,5.0,2.0,2.0,0.22112311391645864,0.0,0.018897896826796653,1.4956466477030277,78.142993493577,216.06993143612897,10.388832664127634,1435.366176677829,3.854121704852773,0.0,0.0,1.0,147.0
74,2625.0,70.0,4.0,2927.0,118.2,0.0,10.0,6.0,5.0,6.0,3.0,0.1,4.8,0.0,2.0,77.2,289.2,10.1,1183.5,67.0,0.0,0.0,1.0,129.5
75,3102.0,138.0,60.0,3243.0,65.5,0.0,6.5,4.0,5.0,2.0,2.0,0.0,0.0,0.0,4.0,77.6,395.4,9.5,1362.7,117.0,1.0,0.0,0.0,75.0
76,6357.201016079407,260.9989318712292,13.130324796941846,7062.128989363386,107.9947419888869,0.013949050609290843,5.874165965740422,17.03024966680672,4.0,2.0,2.0,0.20510508965988927,12.933158421355468,0.0,1.1976142364733597,81.22151598433173,621.8719462562937,7.428439127363836,1444.5892369699336,7.9682510670698345,0.0,0.0,1.0,154.0
77,1525.0,183.0,26.0,1898.0,138.3,0.0,3.2,18.0,4.0,2.0,2.0,0.2,1.0,0.0,1.0,87.6,4.0,10.0,1914.9,28.0,0.0,1.0,0.0,156.3
78,12900.0,716.0,536.0,17000.0,38.0,0.0,9.0,6.0,2.0,6.0,2.0,0.1,0.0,0.0,3.5,77.8,397.1,9.3,1337.7,44.0,0.0,1.0,0.0,41.5
79,2609.0,114.0,205.0,2800.0,110.3,5.5,5.5,4.0,3.0,7.0,3.0,0.1,51.8,0.0,2.0,72.9,331.1,11.7,1035.8,53.0,1.0,0.0,0.0,119.5
80,3650.131607251132,125.02372358144214,30.113218910309623,5899.943069165712,126.01376047696635,5.44189416795144,5.433819410532918,3.9739681614756113,3.0,7.0,3.0,0.15594339565052046,12.92834832391973,0.0486891530947981,1.8358868087307365,75.8289416064771,658.4058607260353,8.731070914868914,1061.6895321465693,117.00197601268869,0.0,1.0,0.0,163.0
81,5163.0,222.0,57.0,5910.0,94.3,0.0,6.0,22.0,4.0,2.0,2.0,0.2,1.5,0.0,1.2,81.8,815.0,6.3,1323.6,3.0,0.0,0.0,1.0,109.8
82,4476.036304384148,209.94049531221395,1266.880165868614,5123.899435874566,117.93109048691575,0.0,12.031813383930249,21.84335083785932,1.0,2.0,2.0,0.4485380943944004,0.07202595706925113,0.02632491248744437,1.5912508287424614,81.93282403231426,815.0412670569763,6.216889202661206,1323.7520847183857,6.942142632543588,0.0,0.0,1.0,163.0
83,1800.0850460213935,94.00014082925857,16.791679835706006,2199.9991426284,249.03063398326276,0.0,2.8206566240343434,5.086963277120374,4.0,6.0,2.0,0.2662128982150294,21.00286627593475,0.007660853939985508,3.1435360649619883,78.16938838520123,130.0404300727818,11.395038329725386,1379.20419784712,46.86708860641241,1.0,0.0,0.0,325.0
84,13923.0,363.0,78.0,19492.0,99.9,0.0,5.2,28.8,3.0,6.0,2.0,0.2,16.4,0.0,1.8,82.7,44.3,9.6,1629.7,44.0,0.0,0.0,1.0,102.7
85,29500.0,672.0,390.0,33515.0,99.3,0.0,3.0,8.0,3.0,2.0,2.0,0.2,0.0,0.0,0.0,77.4,0.0,23.1,1332.6,17.0,0.0,0.0,1.0,115.0
86,32681.0,1380.0,259.0,32776.0,76.0,0.0,9.5,16.0,3.0,6.0,2.0,0.3,5.0,0.0,2.5,75.9,199.1,11.8,1340.9,35.0,0.0,0.0,1.0,89.0
87,3600.0,174.0,76.0,4000.0,82.5,0.0,15.0,21.0,3.0,6.0,5.0,0.1,0.0,0.0,2.5,77.6,254.6,10.4,1398.8,29.0,0.0,0.0,1.0,85.5
88,13000.0,264.0,3212.0,13900.0,36.5,0.0,12.0,17.0,1.0,6.0,2.0,0.1,0.0,0.0,2.5,61.5,53.9,11.4,322.8,53.0,1.0,0.0,0.0,37.2
89,1000.0647337916804,57.04591369009612,9.030036270627617,1399.9959073303573,155.0747506160686,0.0,11.016473453537103,6.956053820954853,5.0,6.0,3.0,0.24174650852899782,0.006226166469792897,0.02715030775461004,2.4699089584478124,77.92315136967416,386.4522553560527,9.22185321212795,1426.0235174904699,61.99141838361023,0.0,0.0,1.0,164.7
90,1614.0,186.0,60.0,1792.0,103.6,0.0,6.0,16.0,5.0,2.0,2.0,0.2,1.0,0.0,1.0,81.2,622.0,7.4,1444.6,2.0,0.0,0.0,1.0,112.0
91,16772.0,1145.0,951.0,18500.0,90.2,8.5,0.0,3.0,2.0,3.0,2.0,0.0,3.0,0.0,0.0,72.6,855.2,7.7,1008.6,20.0,0.0,0.0,1.0,109.0
92,1900.0,292.0,137.0,2000.0,126.7,0.0,5.0,8.0,3.0,6.0,2.0,0.2,1.0,0.0,2.0,52.9,278.4,8.1,560.1,43.0,1.0,0.0,0.0,127.2
93,15078.0,1744.0,3028.0,16821.0,37.0,10.0,6.5,18.0,1.0,7.0,3.0,0.1,0.0,0.0,2.0,78.1,451.6,8.9,1382.0,48.0,1.0,0.0,0.0,42.3
94,8800.0,223.0,249.0,12408.0,141.1,0.0,6.0,4.5,4.0,2.0,5.0,0.5,10.7,0.0,2.0,75.4,10.8,17.3,1243.9,27.0,0.0,1.0,0.0,160.8
95,2370.0,35.0,30.0,3255.0,90.0,0.0,6.0,2.0,5.0,6.0,2.0,0.1,0.7,0.0,1.0,73.2,212.6,12.8,1078.5,89.0,1.0,0.0,0.0,92.8
96,1303.0,61.0,52.0,1501.0,125.4,0.0,6.0,16.0,5.0,6.0,2.0,0.2,1.1,0.0,1.0,83.2,1072.5,4.8,1527.0,20.0,1.0,0.0,0.0,211.5
97,50000.0,1800.0,3990.0,68500.0,111.0,9.0,0.5,4.0,1.0,6.0,2.0,0.1,0.0,0.0,2.5,75.1,56.1,14.5,1225.7,48.0,1.0,0.0,0.0,117.0
98,12500.0,686.0,4348.0,17500.0,49.7,0.0,11.5,9.0,1.0,6.0,2.0,0.1,0.0,0.0,2.0,70.0,77.6,9.9,442.0,51.0,1.0,0.0,0.0,50.0
99,12200.0,437.0,516.0,25000.0,65.0,0.0,4.5,8.0,3.0,2.0,3.0,0.1,0.0,0.0,0.0,55.2,175.0,8.7,426.6,16.0,0.0,0.0,1.0,67.0
100,7100.0,666.0,259.0,10500.0,101.6,0.0,9.5,8.0,3.0,6.0,2.0,0.2,1.1,0.0,2.0,87.0,3.1,10.0,1610.0,36.0,1.0,0.0,0.0,109.6
101,28758.0,1553.0,316.0,41903.0,33.0,0.0,5.5,6.0,1.0,6.0,3.0,0.2,1.0,0.0,1.0,81.0,695.3,7.1,1354.0,24.0,0.0,1.0,0.0,37.5
102,65707.98518966047,2556.8082303697224,5997.8629673236255,87247.16469237514,61.762942624446424,9.831852801700498,4.734592842471911,15.826749489115159,1.0,7.0,3.0,0.1714181726529066,0.1456666203253991,0.06068843605224647,2.5894710588635483,76.1617642988053,250.93257728705132,11.051137791782304,1287.1825394918844,58.79313403434543,0.0,0.0,1.0,140.7
103,186569.98652900668,5286.827039532278,6661.971130827775,215097.13975220296,148.50896943484182,10.003316230189533,0.6307710164616818,10.0093986003833,1.0,7.0,3.0,0.22952137930500385,1.0844118530794398,0.0,1.597749584786042,76.45537135631896,209.68966796474012,11.636470333182467,1454.2879639289238,49.09424993810721,0.0,0.0,1.0,159.0
104,4810.0,250.0,125.0,6872.0,156.5,0.0,7.5,10.0,3.0,2.0,3.0,0.1,0.0,0.0,4.0,69.7,269.2,8.3,666.7,2.0,0.0,0.0,1.0,235.0
105,20992.0,460.0,621.0,21726.0,91.7,9.0,3.0,6.0,3.0,7.0,2.0,0.2,1.2,0.0,4.0,77.2,289.2,10.1,1183.5,32.0,0.0,0.0,1.0,100.2
106,12458.0,725.0,14.0,13674.0,115.7,0.0,4.5,4.0,3.0,2.0,2.0,0.2,0.0,0.0,4.0,76.3,330.1,10.3,1280.2,117.0,0.0,0.0,1.0,144.2
107,83708.0,5440.0,4394.0,96507.0,67.5,0.0,3.5,17.0,1.0,2.0,5.0,0.2,2.0,0.0,1.5,76.5,209.7,11.6,1454.3,26.0,0.0,0.0,1.0,70.0
108,30000.0,1852.0,2418.0,38600.0,74.5,0.0,12.0,19.0,1.0,6.0,5.0,0.1,2.1,0.0,1.0,77.9,386.5,9.3,1426.3,59.0,1.0,0.0,0.0,81.1
109,10700.15945454353,773.0895330393039,253.08954160339312,15900.05488831653,131.98518715394823,7.986214820108378,2.906750775790813,8.999505807771051,3.0,7.0,2.0,0.18097692692388007,0.0,0.0,2.5403265546076357,77.76238132658867,330.70719346607615,9.970678073920574,1303.153800311111,16.931883824253525,0.0,0.0,1.0,135.0
110,20800.0,1028.0,588.0,21100.0,198.5,9.0,3.0,10.0,3.0,7.0,2.0,0.1,10.5,0.0,2.5,78.2,130.1,11.5,1379.0,43.0,0.0,0.0,1.0,230.0
111,6901.0,276.0,166.0,7500.0,84.0,0.0,7.0,22.0,4.0,2.0,2.0,0.2,0.0,0.0,7.0,76.6,1368.6,4.3,909.5,16.0,0.0,0.0,1.0,161.0
112,21000.0,2730.0,420.0,27510.0,131.1,0.0,8.0,6.0,3.0,2.0,5.0,0.2,9.0,0.0,2.0,73.1,25.0,15.8,1161.8,30.0,0.0,0.0,1.0,149.0
